#received from email w mirko
Depth	Sulphate
m	ug/l
541.9334217	55.5292856
541.9419759	56.42635492
541.9505301	65.2923843
541.9590843	69.79454367
541.9676386	63.03360307
541.9761928	62.68111865
541.984747	60.72683563
541.9933012	50.05593213
542.008433	45.46297046
542.016866	63.14349757
542.0252991	76.27389175
542.0337321	86.80473314
542.0421651	88.4344257
542.0505981	86.98934613
542.0590312	84.90061895
542.0674642	80.44905089
542.0758972	73.36805926
542.0843302	63.05429352
542.0927633	54.53081334
542.1011963	49.43671434
542.1096293	43.46984847
542.1180623	64.07626266
542.1264954	76.88574223
542.1349284	75.38714284
542.1433614	64.87931731
542.1517944	61.17659736
542.1602275	61.41058981
542.1686605	65.11422129
542.1770935	62.56141177
542.1855265	64.25776368
542.1939596	59.43266902
542.2023926	59.5392495
542.2108256	64.40319058
542.2192586	71.02749743
542.2276917	65.38763088
542.2361247	59.3789845
542.2445577	49.57790433
542.2529907	54.26460289
542.2614238	61.82449686
542.2698568	67.40933873
542.2782898	69.39451707
542.2867228	77.28300308
542.2951559	81.26683778
542.3035889	77.56944212
542.3120219	71.42051816
542.3204549	67.21699493
542.328888	68.15950767
542.337321	70.39116578
542.345754	72.046849
542.354187	66.27979992
542.3626201	68.41477499
542.3710531	67.10103001
542.3794861	72.77662402
542.3879191	77.63596347
542.3963521	81.69366961
542.4047852	79.16812904
542.4132182	81.21290717
542.4216512	79.31139466
542.4300842	81.20516793
542.4385173	83.14986863
542.4469503	88.79767025
542.4553833	87.88249969
542.4638163	89.23849816
542.4722494	82.50498919
542.4806824	85.33546316
542.4891154	84.50544576
542.4975484	81.94474571
542.5059815	68.70047742
542.5144145	60.0712116
542.5228475	50.51910065
542.5312805	53.50821686
542.5397136	79.70976502
542.5481466	88.08022958
542.5565796	82.26023448
542.5650126	70.87999305
542.5734457	73.94154479
542.5818787	78.69178974
542.5903117	80.49327194
542.5987447	71.79420097
542.6071778	69.12298074
542.6156108	67.68627473
542.6240438	80.70817257
542.6324768	83.68868751
542.6409099	82.15157441
542.6493429	72.79130259
542.6577759	61.77198951
542.6662089	59.00964985
542.674642	66.95872081
542.683075	66.82225576
542.691508	60.44319998
542.699941	54.30269271
542.7083741	56.06679743
542.7168071	61.38809883
542.7252401	65.76062567
542.7336731	63.72042917
542.7421061	61.8287835
542.7505392	58.48071139
542.7589722	52.94878983
542.7674052	53.00082981
542.7758382	51.58033693
542.7842713	48.54053938
542.7927043	51.42908131
542.8011373	56.97519461
542.8095703	60.0105234
542.8180034	52.93833971
542.8264364	56.45099342
542.8348694	55.1004192
542.8433024	64.59918004
542.8517355	65.18049179
542.8601685	55.90481249
542.8686015	53.47881665
542.8770345	51.94865035
542.8854676	49.99545453
542.8939006	53.61033161
542.9023336	62.11404042
542.9107666	64.72519293
542.9191997	68.32124484
542.9276327	68.67061311
542.9360657	72.47882984
542.9444987	65.16111049
542.9529318	66.6133067
542.9613648	74.66555579
542.9697978	86.55899776
542.9782308	90.03757357
542.9866639	81.40370226
542.9950969	58.63471311
543.0087881	40.89721977
543.0163304	50.85858283
543.0238727	53.00447595
543.031415	62.70489558
543.0389573	73.52595516
543.0464996	75.63125813
543.0540419	71.60432054
543.0615842	61.60400412
543.0691265	59.50306488
543.0766688	58.33876491
543.0842111	57.47426241
543.0917534	65.2463072
543.0992957	63.11946043
543.106838	58.43720239
543.1143803	51.81433911
543.1219226	43.80537562
543.1294649	41.68444043
543.1370073	42.85936495
543.1445496	60.85979336
543.1520919	79.85043145
543.1596342	73.11904723
543.1671765	59.76817673
543.1747188	54.41575834
543.1822611	54.65125387
543.1898034	60.46038509
543.1973457	67.03275176
543.204888	69.27640814
543.2124303	74.28114535
543.2199726	83.88245984
543.2275149	89.78683185
543.2350572	96.16564472
543.2425995	97.60675051
543.2941418	102.63633
543.3016841	103.3601557
543.3092264	112.7203861
543.3167687	104.6216198
543.324311	104.564074
543.3318533	92.97807314
543.3393956	87.52170232
543.346938	83.75068998
543.3544803	81.31810448
543.3620226	75.64631456
543.3695649	68.17797264
543.3771072	56.20460529
543.3846495	57.38192428
543.3921918	74.13677458
543.3997341	83.61456342
543.4072764	76.59979476
543.4148187	65.48327054
543.422361	54.61238062
543.4299033	55.33592879
543.4374456	56.42645329
543.4449879	56.10558613
543.4525302	53.18308164
543.4600725	60.15224977
543.4676148	67.72579488
543.4751571	71.94986603
543.4826994	74.72599036
543.4902417	75.08170276
543.497784	74.12473138
543.5053263	74.19101647
543.5128687	73.64668335
543.520411	73.99565259
543.5279533	78.42349325
543.5354956	95.32578415
543.5430379	112.8619323
543.5505802	139.1716126
543.5581225	163.239738
543.5656648	200.5473253
543.5842071	222.6710101
543.5917494	260.5662193
543.5992917	283.4567171
543.606834	318.4450347
543.6143763	332.5953813
543.6219186	360.7108647
543.6294609	366.4354264
543.6370032	393.1141449
543.6445455	394.7644489
543.6520878	400.2142519
543.6596301	367.2652599
543.6671724	351.3857488
543.6747147	301.6818027
543.6822571	275.5114497
543.6897994	216.5964086
543.6973417	182.5012761
543.704884	138.2297055
543.7124263	117.4328002
543.7199686	95.80527646
543.7275109	91.13620586
543.7350532	84.11497396
543.7425955	86.85103616
543.7501378	80.97126954
543.7576801	85.30648147
543.7682224	96.36863777
543.7757647	111.7190934
543.783307	98.288627
543.7908493	90.92557392
543.7983916	76.49149435
543.8059339	69.13000508
543.8134762	65.64108321
543.8210185	65.93892966
543.8285608	65.9833269
543.8361031	66.83076539
543.8436454	74.39082716
543.8511878	77.34064874
543.8587301	77.38380952
543.8662724	73.28323112
543.8738147	66.01370217
543.881357	67.06307676
543.8888993	67.07831584
543.8964416	66.80831947
543.9059839	63.5318917
543.9135262	60.69811638
543.9210685	55.52494153
543.9286108	58.25609677
543.9361531	58.29197538
543.9436954	58.12503901
543.9512377	59.66303574
543.95878	58.47971326
543.9693223	58.41610977
543.9768646	57.02570468
543.9844069	52.9802602
543.9919492	43.92211263
544.010162	46.55972419
544.0179789	47.92169338
544.0257958	49.07111105
544.0336127	53.32174365
544.0414296	55.03805231
544.0492465	55.20433377
544.0570634	59.41781356
544.0648803	64.2404512
544.0726972	68.16280915
544.0805141	69.02070598
544.088331	69.28060714
544.0961479	70.04665862
544.1039648	68.99505735
544.1117817	68.41588251
544.1195986	68.72993894
544.1274155	64.84221817
544.1352324	61.38189972
544.1430493	58.7863236
544.1508662	65.87492716
544.1586831	72.06007296
544.1665	66.40279005
544.1743169	59.87050624
544.1821338	53.95656295
544.1899507	59.68369519
544.1977676	71.53008751
544.2055845	70.99146552
544.2134014	60.18938118
544.2212183	49.99621211
544.2290352	47.34967319
544.2368521	53.001207
544.244669	60.09067638
544.2524859	55.73056809
544.2603028	48.0512845
544.2681197	47.98576768
544.2759366	47.85168244
544.2837535	48.50941385
544.2915704	45.16338913
544.2993873	41.50861359
544.3072042	46.32788034
544.3150211	50.59469943
544.322838	57.49333817
544.3306549	52.29048241
544.3384718	48.64411026
544.3462887	49.00434957
544.3541056	48.12589133
544.3619225	49.90782228
544.3697394	47.66698183
544.3775563	47.82747079
544.3853732	48.67609862
544.3931901	45.57580663
544.401007	48.02646079
544.4088239	51.24511594
544.4166408	55.03260642
544.4244577	57.69387675
544.4322746	63.92863088
544.4400915	66.56358915
544.4479085	71.51057733
544.4557254	75.14303481
544.4635423	68.98259789
544.4713592	67.09784306
544.4791761	65.35259066
544.486993	60.63592323
544.4948099	56.17517898
544.5026268	58.61170403
544.5104437	60.04714208
544.5182606	61.22032626
544.5260775	54.54915003
544.5338944	60.08951135
544.5417113	70.8029412
544.5495282	82.43384542
544.5573451	86.05448361
544.565162	90.92044164
544.5729789	88.85105981
544.5807958	94.60756619
544.5886127	94.9313616
544.5964296	101.8044536
544.6042465	102.0433996
544.6120634	108.6531473
544.6198803	106.2049401
544.6276972	104.182434
544.6355141	98.20256207
544.643331	91.15577431
544.6511479	83.10085786
544.6589648	89.07638897
544.6667817	85.97196758
544.6745986	79.15419014
544.6824155	63.40113762
544.6902324	50.75338655
544.6980493	41.17550695
544.7058662	42.34224868
544.7136831	50.54268608
544.7215	52.41632622
544.7293169	62.08248511
544.7371338	62.63832418
544.7449507	62.56219071
544.7527676	60.89088091
544.7605845	72.08406468
544.7684014	86.13640136
544.7762183	88.42276042
544.7840352	87.74839982
544.7918521	92.00697758
544.799669	88.56578405
544.8074859	80.87999604
544.8153028	74.39060004
544.8231197	69.71336902
544.8309366	66.42268366
544.8387535	62.03395749
544.8465704	61.45457564
544.8543873	60.49552797
544.8622042	60.23265648
544.8700211	59.0523322
544.877838	51.51605163
544.8856549	45.82787995
544.8934718	36.99210224
544.9012887	44.08389571
544.9091056	54.73503095
544.9169225	69.91891803
544.9247394	74.80729171
544.9325563	76.73566004
544.9403732	82.60923867
544.9481901	75.04147878
544.956007	69.46886299
544.9638239	66.10289089
544.9716408	73.45813254
544.9794577	80.31074805
544.9872746	77.29761432
544.9950915	69.32741221
545.0075844	48.50928732
545.0158148	62.84263065
545.0240453	64.73536199
545.0322757	73.66116426
545.0405062	63.88142845
545.0487366	62.94961037
545.0569671	53.13057037
545.0651975	61.29098708
545.073428	63.06367503
545.0816584	71.12870844
545.0898889	76.52049431
545.0981193	93.55802592
545.1063498	95.15513595
545.1145802	99.17586917
545.1228107	88.62373243
545.1310412	83.16061422
545.1392716	71.63887021
545.1475021	73.22359344
545.1557325	69.23584602
545.163963	74.95932437
545.1721934	66.02671819
545.1804239	62.07242629
545.1886543	51.9276756
545.1968848	54.38728018
545.2051152	46.52885435
545.2133457	50.43638072
545.2215761	45.80447302
545.2298066	52.32004973
545.238037	49.4159204
545.2462675	49.83592906
545.2544979	41.68980654
545.2627284	48.0278408
545.2709588	47.83190359
545.2791893	53.2706767
545.2874198	46.81720593
545.2956502	49.86446595
545.3038807	55.48516573
545.3121111	69.89131408
545.3203416	74.88621067
545.328572	71.19250727
545.3368025	63.80873553
545.3450329	59.37007541
545.3532634	52.98536497
545.3614938	54.44780412
545.3697243	54.34260028
545.3779547	58.50655583
545.3861852	56.96719269
545.3944156	57.88754802
545.4026461	55.30359627
545.4108765	57.81998911
545.419107	67.20324135
545.4273374	88.20417262
545.4355679	98.93769817
545.4437984	114.0410283
545.4520288	117.3904948
545.4602593	106.3177446
545.4684897	80.84713919
545.4767202	72.99117958
545.4849506	74.73446404
545.4931811	77.2431985
545.5014115	67.28360495
545.509642	52.5680977
545.5178724	38.25087951
545.5261029	39.09812562
545.5343333	29.38707071
545.5425638	43.76817953
545.5507942	44.01660535
545.5590247	64.81883745
545.5672551	79.24476816
545.5754856	86.50494763
545.583716	78.3162699
545.5919465	70.86030294
545.600177	67.26092656
545.6084074	79.62893628
545.6166379	86.72141551
545.6248683	95.04799682
545.6330988	85.89551361
545.6413292	73.41978871
545.6495597	69.54860744
545.6577901	69.12463155
545.6660206	64.68860744
545.674251	57.99909752
545.6824815	48.25909442
545.6907119	50.23476732
545.6989424	48.35806853
545.7071728	60.29802405
545.7154033	60.563026
545.7236337	57.77203099
545.7318642	51.46930686
545.7400947	51.28481899
545.7483251	48.64314268
545.7565556	55.46344776
545.764786	57.53473179
545.7730165	62.34098018
545.7812469	70.58461273
545.7894774	80.23998172
545.7977078	95.08760174
545.8059383	103.0406711
545.8141687	103.530683
545.8223992	109.0650146
545.8306296	109.1008464
545.8388601	106.3721962
545.8470905	93.66060705
545.855321	79.43033693
545.8635514	66.80770282
545.8717819	67.54953919
545.8800123	62.42356914
545.8882428	60.00070304
545.8964733	57.98808919
545.9047037	62.44089067
545.9129342	63.20585731
545.9211646	67.32179356
545.9293951	67.92299138
545.9376255	60.70422817
545.945856	62.50818854
545.9540864	66.50648131
545.9623169	69.1823743
545.9705473	71.20219422
545.9787778	65.95263575
545.9870082	63.6054141
545.9952387	58.40946628
546.0111874	48.64200413
546.019793	49.98030915
546.0283987	47.98728716
546.0370044	52.97928715
546.04561	59.79391959
546.0542157	62.52143318
546.0628214	62.53213328
546.071427	68.69720315
546.0800327	69.81345839
546.0886383	66.29944766
546.097244	67.18142332
546.1058497	67.08087797
546.1144553	69.34646466
546.123061	69.91823433
546.1316667	74.26536314
546.1402723	79.25960143
546.148878	81.82429299
546.1574837	80.37611631
546.1660893	81.77608224
546.174695	74.61734599
546.1833007	68.36714996
546.1919063	60.05615418
546.200512	58.96850619
546.2091176	59.50204318
546.2177233	69.864059
546.226329	72.10519518
546.2349346	66.19954773
546.2435403	53.11540096
546.252146	50.34966103
546.2607516	49.69472922
546.2693573	54.06282366
546.277963	63.71528052
546.4895686	83.09512514
546.4981743	85.40078757
546.50678	80.24584079
546.5153856	68.3693518
546.5239913	59.95779258
546.5325969	55.65777034
546.5412026	52.75372917
546.5498083	54.18798173
546.5584139	51.81358348
546.5670196	56.45199661
546.5756253	57.5884503
546.5842309	61.5722951
546.5928366	77.36046317
546.6104423	86.61099023
546.6190479	85.74060736
546.6276536	72.93166084
546.6362593	71.93835456
546.6448649	71.1104336
546.6534706	75.953769
546.6630763	69.01217164
546.6716819	63.30897458
546.6802876	61.15407756
546.6888932	54.66817746
546.6974989	48.14380142
546.7061046	46.93477077
546.7147102	50.77369158
546.7233159	55.81823605
546.7319216	68.47417644
546.7405272	72.55420748
546.7491329	65.29121128
546.7577386	58.3227398
546.7663442	54.10059691
546.7749499	48.13010348
546.7835556	47.47178643
546.7921612	46.44941956
546.8007669	48.57773326
546.8093725	57.95325456
546.8179782	68.90194843
546.8265839	68.84166088
546.8351895	60.28668619
546.8437952	57.6143087
546.8524009	58.95430161
546.8610065	61.56825538
546.8696122	64.11186524
546.8782179	70.81045208
546.8868235	71.93613373
546.8954292	63.40303144
546.9040349	54.46614251
546.9126405	56.44637472
546.9212462	60.86497286
546.9298519	58.84468693
546.9384575	56.17266956
546.9470632	56.42860718
546.9556688	62.49476682
546.9642745	66.2179393
546.9728802	71.73811767
546.9814858	77.49586776
546.9900915	69.34273952
546.9986972	55.87859544
547.0094922	56.03886112
547.0181216	62.4309423
547.0267509	67.85439831
547.0353802	57.86455898
547.0440095	63.67385652
547.0526388	57.56139925
547.0612681	66.14350611
547.0698974	60.06088036
547.0785267	65.39282095
547.087156	53.95963461
547.0957853	56.4976729
547.1044147	56.61297711
547.113044	62.28669295
547.1216733	59.06292487
547.1303026	59.52175288
547.1389319	52.4590813
547.1475612	57.2483315
547.1561905	53.23986685
547.1648198	59.46269713
547.1734491	59.23833539
547.1820784	61.70129374
547.1907078	61.98087574
547.1993371	63.45346267
547.2079664	66.74047895
547.2165957	74.75593493
547.225225	71.4444634
547.2338543	73.52534417
547.2424836	77.6375802
547.2511129	81.74261077
547.2597422	70.59027212
547.2683716	69.86233962
547.2770009	68.69758094
547.2856302	74.9231667
547.2942595	80.65033393
547.3028888	80.13782626
547.3115181	68.9526484
547.3201474	66.73074004
547.3287767	73.54641765
547.337406	87.16947101
547.3460353	92.85903373
547.3546647	88.53788581
547.363294	93.14942219
547.3719233	103.3513095
547.3805526	102.4900768
547.3891819	98.84558219
547.3978112	88.67822727
547.4064405	82.9395121
547.4150698	71.95349842
547.4236991	67.30961028
547.4323284	67.67916969
547.4409578	68.5503723
547.4495871	65.29722874
547.4582164	56.13575431
547.4668457	53.19272655
547.475475	55.61858791
547.4841043	64.70557838
547.4927336	68.02125166
547.5013629	61.68483167
547.5099922	58.17871319
547.5186216	48.11939557
547.5272509	52.80567146
547.5358802	54.83293551
547.5445095	51.05981188
547.5531388	53.97835673
547.5617681	53.47592682
547.5703974	48.58627776
547.5790267	51.76018306
547.587656	55.71121941
547.5962853	56.1187301
547.6049147	50.88103299
547.613544	42.76220202
547.6221733	37.2810215
547.6308026	37.98607672
547.6394319	42.0009526
547.6480612	55.20370707
547.6566905	57.97653522
547.6653198	57.16833883
547.6739491	57.90320269
547.6825784	70.01375233
547.6912078	72.26874815
547.6998371	64.24602083
547.7084664	56.84494272
547.7170957	62.82982516
547.725725	73.12174922
547.7343543	79.04019393
547.7429836	75.78724559
547.7516129	85.7412083
547.7602422	77.92373079
547.7688716	80.11917641
547.7775009	70.84576544
547.7861302	73.88732524
547.7947595	67.37244098
547.8033888	68.46522704
547.8120181	64.63029498
547.8206474	64.82552294
547.8292767	61.05460178
547.837906	55.62084272
547.8465353	53.94729475
547.8551647	57.32494108
547.863794	55.95777109
547.8724233	58.46885849
547.8810526	54.76451171
547.8896819	52.16562329
547.8983112	47.86401306
547.9069405	52.80630028
547.9155698	58.8066278
547.9241991	57.94438957
547.9328284	58.66576505
547.9414578	67.64229751
547.9500871	63.1881555
547.9587164	57.29407328
547.9673457	57.69444467
547.975975	52.43520087
547.9846043	55.02159717
547.9932336	47.70524127
548.033838	41.96786872
548.0429441	42.0814215
548.0520503	47.24214335
548.0611564	51.23881388
548.0702626	47.25507576
548.0793687	51.94429676
548.0884749	49.44854545
548.097581	52.71197136
548.1066872	51.74088907
548.1157933	59.97634423
548.1248994	68.21757057
548.1340056	73.17834351
548.1431117	64.62024133
548.1522179	64.44860254
548.161324	65.53405711
548.1704302	69.29717999
548.1795363	71.7227809
548.1886425	75.57124056
548.1977486	78.44702052
548.2068547	87.48633081
548.2159609	80.8235229
548.225067	84.76560302
548.2341732	87.56665785
548.2432793	95.49746132
548.2523855	98.74959921
548.2614916	111.7881859
548.2705978	98.62363054
548.2797039	91.60391894
548.2888101	70.80021566
548.2979162	67.64882651
548.3070223	53.92279588
548.3161285	55.73683045
548.3252346	51.33876401
548.3343408	55.98727953
548.3434469	55.93091228
548.3525531	55.44870518
548.3616592	52.46440322
548.3707654	59.7833338
548.3798715	55.94554523
548.3889777	54.32013686
548.3980838	47.69070949
548.4071899	61.19546773
548.4162961	78.62477198
548.4254022	87.5436438
548.4345084	69.31411312
548.4436145	65.80444808
548.4527207	60.60612184
548.4618268	63.04507893
548.470933	63.27939992
548.4800391	63.47886281
548.4891453	65.16541986
548.4982514	74.57316826
548.5073575	81.94964168
548.5164637	87.37948665
548.5255698	86.43182117
548.534676	91.68226004
548.5437821	87.21404978
548.5528883	92.95115057
548.5619944	91.53525271
548.5711006	95.07668175
548.5802067	85.31457208
548.5893128	83.09186845
548.598419	76.6561774
548.6075251	79.76134703
548.6166313	79.15734183
548.6257374	87.18842402
548.6348436	76.07182708
548.6439497	81.0657267
548.6530559	77.19371345
548.662162	86.46750962
548.6712682	78.09193909
548.6803743	74.05219138
548.6894804	58.17198483
548.6985866	49.71837827
548.7076927	49.58337406
548.7167989	54.35778465
548.725905	59.35437452
548.7350112	54.99749247
548.7441173	49.11809456
548.7532235	41.67996864
548.7623296	43.04973056
548.7714358	48.10604956
548.7805419	51.11760202
548.789648	51.96620588
548.7987542	47.66979853
548.8078603	45.34160053
548.8169665	49.2864549
548.8260726	56.08117527
548.8351788	61.0801554
548.8442849	68.02088228
548.8533911	61.51999672
548.8624972	61.75097496
548.8716034	57.86433808
548.8807095	57.93152888
548.8898156	58.27378822
548.8989218	61.66055259
548.9080279	63.88449012
548.9171341	72.69429621
548.9262402	68.1208872
548.9353464	65.89694544
548.9444525	62.81227391
548.9535587	78.25168156
548.9626648	85.71527326
548.9717709	90.60945506
548.9808771	70.47453634
548.9899832	51.58534412
549.0056639	61.82162177
549.0137553	75.92015349
549.0218467	76.38371774
549.029938	63.76377866
549.0380294	57.05111706
549.0461207	55.12912571
549.0542121	58.13661149
549.0623034	59.7771068
549.0703948	67.50862873
549.0784861	64.30852156
549.0865775	74.38012999
549.0946688	67.69686828
549.1027602	63.28831647
549.1108515	53.91215809
549.1189429	58.16108266
549.1270343	56.75298288
549.1351256	69.66626629
549.143217	77.73246201
549.1513083	94.34567649
549.1593997	92.72674036
549.167491	92.28473526
549.1755824	84.90555222
549.1836737	84.14264523
549.1917651	83.12359034
549.1998564	81.51508487
549.2079478	84.43493888
549.2160392	93.33188013
549.2241305	94.77192648
549.2322219	97.74793659
549.2403132	92.18704759
549.2484046	92.10869182
549.2564959	99.82085145
549.2645873	114.3250657
549.2726786	105.0289357
549.28077	85.71705159
549.2888613	68.01004721
549.2969527	60.8261279
549.305044	57.67651493
549.3131354	62.41007239
549.3212268	65.30334875
549.3293181	67.99962462
549.3374095	65.82025621
549.3455008	71.48997161
549.3535922	72.61440611
549.3616835	80.12537137
549.3697749	82.04778547
549.3778662	83.53320045
549.3859576	71.96370403
549.3940489	67.47810481
549.4021403	65.45238056
549.4102316	77.84119579
549.418323	85.21544034
549.4264144	89.8213716
549.4345057	83.62709875
549.4425971	76.7693016
549.4506884	77.43132883
549.4587798	78.44516124
549.4668711	74.14901764
549.4749625	64.87150963
549.4830538	68.79148098
549.4911452	55.56458622
549.4992365	44.87028303
549.5073279	67.43411644
549.5154192	72.66995084
549.5235106	74.85326995
549.531602	61.71669529
549.5396933	53.66465516
549.5477847	52.26392651
549.555876	54.527929
549.5639674	54.89442547
549.5720587	57.90011271
549.5801501	56.8095115
549.5882414	67.87683349
549.5963328	78.85958296
549.6044241	87.63925311
549.6125155	71.66655777
549.6206069	68.44272403
549.6286982	55.90977494
549.6367896	62.18025303
549.6448809	63.77195285
549.6529723	85.93848153
549.6610636	78.61704089
549.669155	79.48982083
549.6772463	68.2850602
549.6853377	73.78437177
549.693429	66.26706349
549.7015204	71.18815097
549.7096117	64.2737446
549.7177031	71.88631948
549.7257945	64.16395719
549.7338858	74.66495398
549.7419772	75.72768715
549.7500685	75.7210902
549.7651599	65.64004771
549.7732512	71.44517438
549.7813426	69.78262959
549.7894339	75.94260922
549.7975253	68.43028014
549.8056166	68.12739571
549.813708	67.66188433
549.8217993	85.56325293
549.8298907	84.88052455
549.8379821	91.99090136
549.8460734	92.88913197
549.8541648	97.13215101
549.8622561	87.41546283
549.8723475	93.71195664
549.8804388	91.5099465
549.8885302	97.2600764
549.8966215	94.59034428
549.9047129	91.52736514
549.9128042	87.98185848
549.9208956	89.97793858
549.9289869	83.94077443
549.9370783	76.07233341
549.9451697	67.05469314
549.953261	63.98935893
549.9613524	52.16310574
549.9694437	50.65986785
549.9775351	45.18181776
549.9856264	55.57144779
549.9937178	50.12612512
550.0074104	57.89406926
550.0156443	58.07050268
550.0238781	61.64192019
550.0321119	68.07985602
550.0403458	72.28080408
550.0485796	67.54541199
550.0568134	70.17839167
550.0650473	69.72226483
550.0732811	63.89430683
550.0815149	62.75543073
550.0897488	56.12498905
550.0979826	58.47324334
550.1062164	56.74848041
550.1144502	59.79448425
550.1226841	60.92196712
550.1309179	63.40366238
550.1391517	59.69378423
550.1473856	60.03216013
550.1556194	62.19062829
550.1638532	71.70458083
550.1720871	70.10154006
550.1803209	64.00856309
550.1885547	58.74042772
550.1967886	62.97368531
550.2050224	63.75077409
550.2132562	68.20135655
550.22149	65.29173138
550.2297239	67.97444267
550.2379577	56.98932278
550.2461915	52.99072198
550.2544254	50.53780054
550.2626592	60.64763322
550.270893	50.05126077
550.2791269	50.24938532
550.2873607	52.70832373
550.2955945	69.21060523
550.3038284	78.8988869
550.3120622	90.61016942
550.320296	76.36738165
550.3285299	70.51210828
550.3367637	69.72502168
550.3449975	73.44968946
550.3532313	67.06307676
550.3614652	56.49386977
550.369699	48.70677201
550.3779328	52.3771627
550.3861667	48.11605103
550.3944005	53.03334524
550.4026343	52.96084684
550.4108682	76.8161914
550.419102	86.66764031
550.4273358	85.046062
550.4355697	69.03582933
550.4438035	60.32801826
550.4520373	63.75399429
550.4602711	72.60762729
550.468505	71.22612734
550.4767388	74.68723915
550.4849726	75.61340158
550.4932065	70.81643289
550.5014403	58.69652457
550.5096741	57.50017895
550.517908	54.5254186
550.5261418	60.76267957
550.5343756	56.78549989
550.5426095	57.71774965
550.5508433	49.67707273
550.5590771	49.96151247
550.5673109	42.71729653
550.5755448	52.65155286
550.5837786	67.43358493
550.5920124	86.5003836
550.6002463	87.06270133
550.6084801	90.09141091
550.6167139	95.5147811
550.6249478	101.9723453
550.6331816	102.1668287
550.6414154	93.13356331
550.6496493	90.15282854
550.6578831	85.7097504
550.6661169	86.80183098
550.6743507	86.61902416
550.6825846	87.36749421
550.6908184	74.78581068
550.6990522	76.37626744
550.7072861	75.584031
550.7155199	70.0760029
550.7237537	59.70224142
550.7319876	59.71707567
550.7402214	69.12599067
550.7484552	78.12989525
550.7566891	80.48293593
550.7649229	83.1819647
550.7731567	77.19889263
550.7813905	71.51695892
550.7896244	67.60066108
550.7978582	67.39205702
550.806092	66.63834837
550.8143259	69.23387931
550.8225597	68.05717957
550.8307935	64.56341897
550.8390274	59.75803254
550.8472612	51.13797324
550.855495	49.40856942
550.8637289	46.20255616
550.8719627	47.6969322
550.8801965	47.26212407
550.8884303	51.22469414
550.8966642	50.63090543
550.904898	55.37163323
550.9131318	61.78935135
550.9213657	61.2337195
550.9295995	63.76699881
550.9378333	62.6735655
550.9460672	63.35904063
550.954301	61.9595085
550.9625348	58.8338377
550.9707687	59.36358276
550.9790025	65.88138597
550.9872363	58.39430464
551.0059048	48.05922549
551.0143401	61.64738574
551.0227755	68.32814859
551.0312109	69.56113967
551.0396463	67.48859268
551.0480816	70.02332968
551.056517	63.80011904
551.0649524	70.3912258
551.0733878	69.67921347
551.0818231	67.85279731
551.0902585	56.42503487
551.0986939	57.49875062
551.1071293	54.58419074
551.1155646	57.97348133
551.124	64.36263212
551.1324354	73.67489841
551.1408707	70.63158179
551.1493061	70.37085337
551.1577415	70.79821493
551.1661769	80.79402487
551.1746122	83.26055567
551.1830476	85.19559501
551.191483	71.43164126
551.1999184	72.2790904
551.2083537	70.83200337
551.2167891	72.42290342
551.2252245	73.71292367
551.2336599	84.24636904
551.2420952	74.3372405
551.2505306	73.62224024
551.258966	62.40738955
551.2674014	67.61765925
551.2758367	62.90225637
551.2842721	59.53047379
551.2927075	51.05576736
551.3011429	51.97942658
551.3095782	49.69960383
551.3180136	50.73043084
551.326449	49.64482393
551.3348844	51.65450387
551.3433197	51.25795965
551.3517551	55.09728523
551.3601905	57.43288826
551.3686259	63.44094812
551.3770612	65.05901025
551.3854966	63.0721051
551.393932	54.21232004
551.4023673	51.95059256
551.4108027	50.87360833
551.4192381	57.25995469
551.4276735	65.68208821
551.4361088	72.65722731
551.4445442	66.2706688
551.4529796	69.68608155
551.461415	71.87124137
551.4698503	75.11218653
551.4782857	71.64891386
551.4867211	82.25019925
551.4951565	83.90610588
551.5035918	88.53321604
551.5120272	87.5007774
551.5204626	95.30549352
551.528898	102.0711492
551.5373333	114.4857214
551.5457687	110.9339712
551.5642041	113.4554394
551.5726395	102.2479506
551.5810748	101.2390804
551.5895102	88.04283234
551.5979456	81.25341595
551.606381	67.02179052
551.6148163	67.82705779
551.6232517	59.01902602
551.6316871	67.80070153
551.6401224	66.09827885
551.6485578	71.87736527
551.6569932	64.64432734
551.6654286	73.52754372
551.6738639	66.75213627
551.6822993	66.59714578
551.6907347	56.25482664
551.6991701	58.05950112
551.7076054	52.25508284
551.7160408	58.13677278
551.7244762	57.40234254
551.7329116	60.73008156
551.7413469	50.50526538
551.7497823	46.94783231
551.7582177	43.6719443
551.7666531	45.27512412
551.7750884	43.98965643
551.7835238	42.03711078
551.7919592	44.79254433
551.8003946	44.76852746
551.8088299	44.74056775
551.8172653	39.02147002
551.8257007	41.66239454
551.8341361	39.15420004
551.8425714	47.63146364
551.8510068	65.93263218
551.8594422	72.70295286
551.8678776	74.91231182
551.8763129	71.44875206
551.8847483	71.99015471
551.8931837	62.97478901
551.901619	61.88497292
551.9100544	54.56149486
551.9184898	60.15063159
551.9269252	64.32046912
551.9353605	68.03639586
551.9437959	67.55589873
551.9522313	65.02052394
551.9606667	57.37354545
551.969102	57.6179313
551.9775374	55.75317153
551.9859728	52.29753025
551.9944082	47.15179184
552.0094212	57.12246399
552.017667	62.51169614
552.0259128	66.37850624
552.0341585	57.99977748
552.0424043	61.16886815
552.0506501	62.51800763
552.0588959	64.71680896
