Depth	Age
317.878	1235.0
318.107	1236.0
318.304	1237.0
318.611	1238.0
318.895	1239.0
319.136	1240.0
319.333	1241.0
319.53	1242.0
319.77	1243.0
320.011	1244.0
320.241	1245.0
320.46	1246.0
320.722	1247.0
321.018	1248.0
321.269	1249.0
321.576	1250.0
321.915	1251.0
322.156	1252.0
322.341	1253.0
322.582	1254.0
322.856	1255.0
323.064	1256.0
323.26	1257.0
323.479	1258.0
323.764	1259.0
324.016	1260.0
324.201	1261.0
324.376	1262.0
324.584	1263.0
324.858	1264.0
325.066	1265.0
325.328	1266.0
325.624	1267.0
325.854	1268.0
326.138	1269.0
326.39	1270.0
326.598	1271.0
326.773	1272.0
327.09	1273.0
327.287	1274.0
327.56	1275.0
327.899	1276.0
328.14	1277.0
328.392	1278.0
328.611	1279.0
328.862	1280.0
329.081	1281.0
329.333	1282.0
329.552	1283.0
329.792	1284.0
330.055	1285.0
330.296	1286.0
330.514	1287.0
330.766	1288.0
331.018	1289.0
331.204	1290.0
331.455	1291.0
331.685	1292.0
331.882	1293.0
332.09	1294.0
332.309	1295.0
332.528	1296.0
332.823	1297.0
333.053	1298.0
333.348	1299.0
333.611	1300.0
333.862	1301.0
334.125	1302.0
334.409	1303.0
334.672	1304.0
334.88	1305.0
335.088	1306.0
335.307	1307.0
335.536	1308.0
336.072	1309.0
336.28	1310.0
336.532	1311.0
336.751	1312.0
337.057	1313.0
337.287	1314.0
337.506	1315.0
337.757	1316.0
337.998	1317.0
338.228	1318.0
338.457	1319.0
338.742	1320.0
338.928	1321.0
339.179	1322.0
339.464	1323.0
339.694	1324.0
339.956	1325.0
340.164	1326.0
340.339	1327.0
340.591	1328.0
340.81	1329.0
341.083	1330.0
341.269	1331.0
341.477	1332.0
341.773	1333.0
342.046	1334.0
342.287	1335.0
342.484	1336.0
342.703	1337.0
342.976	1338.0
343.228	1339.0
343.425	1340.0
343.72	1341.0
343.939	1342.0
344.201	1343.0
344.453	1344.0
344.58	1345.0
344.759	1346.0
344.989	1347.0
345.23	1348.0
345.394	1349.0
345.624	1350.0
345.93	1351.0
346.116	1352.0
346.401	1353.0
346.674	1354.0
346.882	1355.0
347.09	1356.0
347.363	1357.0
347.593	1358.0
347.845	1359.0
348.075	1360.0
348.293	1361.0
348.622	1362.0
348.829	1363.0
349.048	1364.0
349.223	1365.0
349.464	1366.0
349.705	1367.0
349.902	1368.0
350.164	1369.0
350.372	1370.0
350.624	1371.0
350.821	1372.0
351.05	1373.0
351.258	1374.0
351.444	1375.0
351.707	1376.0
352.002	1377.0
352.265	1378.0
352.462	1379.0
352.637	1380.0
352.845	1381.0
352.998	1382.0
353.217	1383.0
353.447	1384.0
353.654	1385.0
353.906	1386.0
354.114	1387.0
354.333	1388.0
354.606	1389.0
354.924	1390.0
355.186	1391.0
355.46	1392.0
355.733	1393.0
355.996	1394.0
356.226	1395.0
356.422	1396.0
356.718	1397.0
356.937	1398.0
357.177	1399.0
357.352	1400.0
357.593	1401.0
357.889	1402.0
358.064	1403.0
358.37	1404.0
358.709	1405.0
358.895	1406.0
359.201	1407.0
359.497	1408.0
359.672	1409.0
360.175	1410.0
360.471	1411.0
360.646	1412.0
360.93	1413.0
361.105	1414.0
361.39	1415.0
361.576	1416.0
361.904	1417.0
362.134	1418.0
362.374	1419.0
362.659	1420.0
362.867	1421.0
363.075	1422.0
363.414	1423.0
363.611	1424.0
363.797	1425.0
364.059	1426.0
364.289	1427.0
364.53	1428.0
364.825	1429.0
365.022	1430.0
365.339	1431.0
365.536	1432.0
365.81	1433.0
366.105	1434.0
366.335	1435.0
366.565	1436.0
366.816	1437.0
367.013	1438.0
367.254	1439.0
367.451	1440.0
367.703	1441.0
367.899	1442.0
368.118	1443.0
368.293	1444.0
368.6	1445.0
369.07	1446.0
369.333	1447.0
369.519	1448.0
369.792	1449.0
370.066	1450.0
370.274	1451.0
370.536	1452.0
370.744	1453.0
370.985	1454.0
371.237	1455.0
371.488	1456.0
371.685	1457.0
372.013	1458.0
372.221	1459.0
372.484	1460.0
372.703	1461.0
372.976	1462.0
373.206	1463.0
373.501	1464.0
373.775	1465.0
373.961	1466.0
374.169	1467.0
374.409	1468.0
374.65	1469.0
374.913	1470.0
375.088	1471.0
375.252	1472.0
375.427	1473.0
375.678	1474.0
375.908	1475.0
376.116	1476.0
376.302	1477.0
376.455	1478.0
376.652	1479.0
376.915	1480.0
377.112	1481.0
377.407	1482.0
377.692	1483.0
377.921	1484.0
378.206	1485.0
378.403	1486.0
378.6	1487.0
378.808	1488.0
379.059	1489.0
379.322	1490.0
379.541	1491.0
379.792	1492.0
380.164	1493.0
380.328	1494.0
380.624	1495.0
380.919	1496.0
381.149	1497.0
381.346	1498.0
381.587	1499.0
381.805	1500.0
382.057	1501.0
382.243	1502.0
382.506	1503.0
382.768	1504.0
383.02	1505.0
383.217	1506.0
383.403	1507.0
383.643	1508.0
383.862	1509.0
384.081	1510.0
384.289	1511.0
384.562	1512.0
384.77	1513.0
384.989	1514.0
385.208	1515.0
385.449	1516.0
385.799	1517.0
386.094	1518.0
386.324	1519.0
386.63	1520.0
386.882	1521.0
387.123	1522.0
387.407	1523.0
387.681	1524.0
387.998	1525.0
388.239	1526.0
388.425	1527.0
388.622	1528.0
388.818	1529.0
389.048	1530.0
389.278	1531.0
389.584	1532.0
389.748	1533.0
389.945	1534.0
390.142	1535.0
390.394	1536.0
390.635	1537.0
390.875	1538.0
391.138	1539.0
391.313	1540.0
391.576	1541.0
391.7	1542.0
391.882	1543.0
392.046	1544.0
392.287	1545.0
392.571	1546.0
392.878	1547.0
393.129	1548.0
393.37	1549.0
393.665	1550.0
393.851	1551.0
394.125	1552.0
394.3	1553.0
394.519	1554.0
394.738	1555.0
394.924	1556.0
395.208	1557.0
395.427	1558.0
395.624	1559.0
395.799	1560.0
396.072	1561.0
396.346	1562.0
396.532	1563.0
396.773	1564.0
397.002	1565.0
397.21	1566.0
397.462	1567.0
397.724	1568.0
397.943	1569.0
398.162	1570.0
398.468	1571.0
398.818	1572.0
399.016	1573.0
399.245	1574.0
399.42	1575.0
399.661	1576.0
399.989	1577.0
400.208	1578.0
400.427	1579.0
400.689	1580.0
400.985	1581.0
401.171	1582.0
401.357	1583.0
401.587	1584.0
401.838	1585.0
402.024	1586.0
402.243	1587.0
402.462	1588.0
402.757	1589.0
402.987	1590.0
403.206	1591.0
403.457	1592.0
403.676	1593.0
403.939	1594.0
404.125	1595.0
404.376	1596.0
404.573	1597.0
404.738	1598.0
405.033	1599.0
405.296	1600.0
