Depth(m),NO3(ng/g)
789.0035000000016,16.38151695592009
789.0273000000017,28.718950178333564
789.0511000000017,28.73677577687129
789.0749000000018,28.808126679198782
789.0987000000018,42.12653471303634
789.1225000000019,49.907433399187326
789.1463000000019,45.12243966029659
789.170100000002,43.04735293138098
789.193900000002,36.43984236603575
789.2177000000021,27.81233167169599
789.2415000000021,27.228655225869435
789.2653000000022,27.618011339611197
789.2891000000022,20.258081857728346
789.3129000000023,27.000205798144584
789.3367000000023,26.458650625400203
789.3605000000024,29.877249067152775
789.3843000000024,21.35293900975123
789.4081000000025,27.688895349196038
789.4319000000025,28.127064790083395
789.4557000000026,31.728399069323903
789.4795000000026,26.283847545647674
789.5033000000027,32.68295870054752
789.5271000000027,28.275028125789245
789.5509000000028,24.3381327204148
789.5747000000028,24.804938779733664
789.5985000000029,32.83363614249574
789.622300000003,27.95274017042995
789.646100000003,29.974212059751128
789.669900000003,35.920607891280895
789.6937000000031,37.48207779084737
789.7175000000032,47.04978966246502
789.7413000000032,34.29623206026545
789.7651000000033,34.1161027302101
789.7889000000033,36.156201430201335
789.8127000000034,30.727903078912927
789.8365000000034,25.579259025673693
789.8603000000035,16.06666904511333
789.8841000000035,20.49255774744886
789.9079000000036,18.342351443535406
789.9317000000036,23.178371013292782
789.9555000000037,26.496750216426932
789.9810000000036,43.006491686457274
790.0053000000037,49.1034187183824
790.0287000000037,41.74931356524914
790.0521000000037,41.485925045775105
790.0755000000038,43.883740861189686
790.0989000000038,40.0938121562935
790.1223000000039,38.349285150876526
790.1457000000039,44.650857602963136
790.1691000000039,56.31888624683136
790.192500000004,48.721180101142295
790.215900000004,34.62970043915804
790.239300000004,29.130294243479707
790.2627000000041,24.409319953119738
790.2861000000041,15.052293134076042
790.3095000000042,19.704144830670998
790.3329000000042,18.153115218750052
790.3563000000042,23.21964918971503
790.3797000000043,27.279251883768847
790.4031000000043,30.22336479290602
790.4265000000044,37.319233747165136
790.4499000000044,49.94829507835972
790.4733000000044,50.86112110288809
790.4967000000045,52.53623570270135
790.5201000000045,44.71997862539865
790.5435000000045,33.220970809650765
790.5669000000046,33.798992658807606
790.5903000000046,35.5204952363768
790.6137000000047,36.55923322296982
790.6371000000047,37.826848208864476
790.6605000000047,32.5064393813772
790.6839000000048,28.523561374834056
790.7073000000048,34.61937983973761
790.7307000000048,34.84862769668461
790.7541000000049,28.12111224209523
790.7775000000049,22.288840950760086
790.800900000005,17.158384332480054
790.824300000005,22.36581035200847
790.847700000005,28.333278059673443
790.8711000000051,31.019304488669874
790.8945000000051,34.57985848958908
790.9179000000051,28.927514999109345
790.9413000000052,27.42041230748822
790.9647000000052,35.345961849699776
790.9890000000053,31.69645354172274
791.0133000000053,20.863292357440095
791.0368000000053,17.126330925952853
791.0603000000053,19.331891254739066
791.0838000000053,28.84025052732684
791.1073000000054,43.546632008017404
791.1308000000054,46.64076457927816
791.1543000000054,21.235316957267568
791.1778000000054,22.7967911805544
791.2013000000054,24.316104247507706
791.2248000000054,23.38330922551398
791.2483000000054,25.849912248491698
791.2718000000054,23.72711384137312
791.2953000000055,32.54803003078034
791.3188000000055,29.423444705506192
791.3423000000055,19.598328695270187
791.3658000000055,16.36746124561622
791.3893000000055,13.526918376029178
791.4128000000055,10.979899946171958
791.4363000000055,14.185264238910069
791.4598000000055,26.1566020270732
791.4833000000056,32.51951198385794
791.5068000000056,37.56270371532535
791.5303000000056,37.93065796978886
791.5538000000056,35.89787071284816
791.5773000000056,19.971996980492168
791.6008000000056,15.764047800661073
791.6243000000056,14.618225079773142
791.6478000000056,16.838575582742514
791.6713000000057,21.552833193474306
791.6948000000057,22.222562367821546
791.7183000000057,32.32366752823204
791.7418000000057,38.02921247880843
791.7653000000057,43.58834497217256
791.7888000000057,45.5497475694471
791.8123000000057,42.2084122562909
791.8358000000057,38.51818583608553
791.8593000000058,24.883060046024724
791.8828000000058,16.862292904477762
791.9063000000058,18.64471874197684
791.9298000000058,21.48440124141687
791.9533000000058,31.134045674418825
791.9768000000058,32.787059500819325
792.0010000000058,19.140494738914494
792.0265000000057,14.121028016461882
792.0502000000057,16.312748482105672
792.0739000000057,13.85242953246137
792.0976000000056,24.506764011890194
792.1213000000056,25.78511787180671
792.1450000000056,29.239936587781635
792.1687000000055,25.388042351528572
792.1924000000055,19.05870856254893
792.2161000000054,19.365874976027776
792.2398000000054,14.94728736976138
792.2635000000054,21.08860197607586
792.2872000000053,23.071711721434596
792.3109000000053,29.733366896164718
792.3346000000053,20.112033360155905
792.3583000000052,14.28228853360681
792.3820000000052,21.35082939192821
792.4057000000051,25.875653182293423
792.4294000000051,26.945297916756672
792.4531000000051,24.55255972318951
792.476800000005,28.860402379556156
792.500500000005,23.84733150479566
792.524200000005,28.90027387966108
792.5479000000049,24.01045267426722
792.5716000000049,21.01778259126431
792.5953000000048,33.837303582300336
792.6190000000048,34.11184054410731
792.6427000000048,40.3587005417669
792.6664000000047,38.50990645600684
792.6901000000047,30.607466715767945
792.7138000000047,30.25722214217779
792.7375000000046,29.829918696698122
792.7612000000046,31.975443911335354
792.7849000000045,33.98554998568177
792.8086000000045,28.4018465222561
792.8323000000045,20.07709400008674
792.8560000000044,19.821343578246395
792.8797000000044,18.14815437981927
792.9034000000044,15.581494681916302
792.9271000000043,11.972274732199118
792.9508000000043,17.423828191694994
792.9745000000042,11.39603919178508
793.0,32.598911662816235
793.0268,36.43880756840052
793.0536,18.484328053247292
793.0803999999999,26.34641080980068
793.1071999999999,21.304206592737998
793.1339999999999,17.82810684108977
793.1607999999999,21.51268876590798
793.1875999999999,25.67375460220796
793.2143999999998,29.039589284880613
793.2411999999998,23.640856979592257
793.2679999999998,16.34908820806102
793.2947999999998,29.200599857689966
793.3215999999998,25.241206475335822
793.3483999999997,24.9094945754366
793.3751999999997,18.69785203776592
793.4019999999997,17.333878372783545
793.4287999999997,23.41122538998575
793.4555999999997,15.335487692774803
793.4823999999996,22.016542510425257
793.5091999999996,16.16921995124634
793.5359999999996,22.273805845345123
793.5627999999996,31.72621995301425
793.5895999999996,33.311836883128656
793.6163999999995,25.71985116310987
793.6431999999995,14.425080614962173
793.6699999999995,22.49328833418488
793.6967999999995,28.905490198620523
793.7235999999995,40.15665235250591
793.7503999999994,47.80900885256952
793.7771999999994,47.312881520248865
793.8039999999994,43.23124058220743
793.8307999999994,27.692312527611286
793.8575999999994,21.6644014528536
793.8843999999993,20.241824915701898
793.9111999999993,22.79821970367376
793.9391999999993,26.98449459671697
793.9676999999994,29.667654927169075
793.9959999999993,26.91532505531
794.0259999999993,24.79547474709285
794.0524999999993,18.520465784200866
794.0789999999994,22.9505170909321
794.1054999999994,29.607802750475578
794.1319999999995,32.99584812325378
794.1584999999995,31.810882257070837
794.1849999999996,26.06268523911788
794.2114999999997,29.684139941101556
794.2379999999997,25.80164224073481
794.2644999999998,20.36286355176797
794.2909999999998,21.790690643502167
794.3174999999999,33.49364799746479
794.3439999999999,44.28987968392333
794.3705,38.034627809920785
794.397,33.561780416957276
794.4235000000001,29.88545220563283
794.4500000000002,22.001257889872015
794.4765000000002,26.80807228705304
794.5030000000003,28.535734535089443
794.5295000000003,36.954157908893954
794.5560000000004,44.61570755517643
794.5825000000004,41.8466301167086
794.6090000000005,34.32600561941493
794.6355000000005,33.04730844780302
794.6620000000006,24.228295328177058
794.6885000000007,26.020151705561876
794.7150000000007,31.950822833523617
794.7415000000008,29.232352423407146
794.7680000000008,18.117972531476454
794.7945000000009,16.9903087868898
794.8210000000009,23.269978059785604
794.847500000001,22.618716146293824
794.874000000001,31.74051813983004
794.9005000000011,36.99203113244614
794.9270000000012,35.9641374048427
794.9535000000012,35.18875371364351
794.9800000000013,32.02315609583645
795.003,36.63845521455377
795.0269000000001,34.874718087195646
795.0502,42.97050862035854
795.0735,44.902020230434
795.0967999999999,34.91042997156102
795.1200999999999,26.32213001971348
795.1433999999998,26.06791889225197
795.1666999999998,21.778607081797922
795.1899999999997,18.390508648550338
795.2132999999997,21.549724430082147
795.2365999999996,22.98342504329436
795.2598999999996,22.825447131347797
795.2831999999995,21.54717876118734
795.3064999999995,25.478109724417145
795.3297999999994,37.491208373972626
795.3530999999994,42.139896086956064
795.3763999999993,34.05721750783335
795.3996999999993,32.80667027484871
795.4229999999992,22.346209248150426
795.4462999999992,21.5652384092782
795.4695999999991,29.998086212043383
795.492899999999,17.62230936695163
795.516199999999,24.393863166933116
795.539499999999,25.324194319684196
795.5627999999989,31.43839525207784
795.5860999999989,32.892939999446966
795.6093999999988,23.81205744093213
795.6326999999987,33.82351868694919
795.6559999999987,23.197442868245417
795.6792999999986,31.043760176310414
795.7025999999986,57.207538204088294
795.7258999999985,72.79122271292849
795.7491999999985,71.52858088950963
795.7724999999984,70.55877070412751
795.7957999999984,71.40594864871842
795.8190999999983,46.50186853864338
795.8423999999983,29.17641020900033
795.8656999999982,17.505962475014524
795.8889999999982,27.096783130656313
795.9122999999981,16.343123496495775
795.9355999999981,22.771052639536954
795.958899999998,37.04536784941624
795.982199999998,49.32209768249484
796.006,30.421600694644585
796.034,24.258551352284993
796.0609,24.96826303265763
796.0877999999999,21.420628992458333
796.1146999999999,31.18994331484148
796.1415999999998,38.951279999910206
796.1684999999998,32.28220867240075
796.1953999999997,17.257105980771826
796.2222999999997,30.881470622432794
796.2491999999996,24.60366838208384
796.2760999999996,25.235469579356682
796.3029999999995,24.397469705201917
796.3298999999995,32.990203681111865
796.3567999999995,39.16011971011754
796.3836999999994,22.49447314257282
796.4105999999994,33.01826466019442
796.4374999999993,17.61820126218944
796.4643999999993,19.78180178820405
796.4912999999992,21.11658003086972
796.5181999999992,24.467325036659194
796.5450999999991,37.2380416817123
796.5719999999991,52.00425708161724
796.598899999999,37.99080220528924
796.625799999999,26.309445781137438
796.652699999999,24.404996650179356
796.6795999999989,23.916669588309784
796.7064999999989,24.851001153009125
796.7333999999988,28.813079347799462
796.7602999999988,25.32341598909306
796.7871999999987,30.122635722207402
796.8140999999987,37.65809803211985
796.8409999999986,49.213279089149864
796.8678999999986,52.22775452678064
796.8947999999986,48.88869609345613
796.9216999999985,26.680510963358504
796.9485999999985,24.76140409744436
796.9740999999984,32.35100759052786
796.9995999999984,26.775125982241562
797.0199999999984,82.3762386824037
797.0464999999984,53.02463337713037
797.0729999999985,30.33183939182326
797.0994999999986,19.760371720934426
797.1259999999986,21.49486773946284
797.1524999999987,23.260397441077235
797.1789999999987,74.03645792755107
797.2054999999988,67.96637383083369
797.2319999999988,42.376103073032226
797.2584999999989,31.040202767304812
797.284999999999,23.635670297890105
797.311499999999,23.39418130177564
797.337999999999,23.683459561969993
797.3909999999992,19.643408638043134
797.4439999999993,20.001208748916834
797.4704999999993,28.249648768468052
797.4969999999994,29.39111457407606
797.5234999999994,25.32628886113098
797.5499999999995,26.469645374321956
797.5764999999996,28.55972481207507
797.6029999999996,17.919148519188038
797.6294999999997,38.19424908038265
797.6559999999997,39.93454761528638
797.6824999999998,29.32174516482504
797.7089999999998,30.715783424792505
797.7354999999999,27.287213411923307
797.762,27.024665845143353
797.7885,23.39229059419267
797.815,17.50619190434219
797.8415000000001,21.924058360796945
797.8680000000002,18.483231347045045
797.8945000000002,14.883780486763317
797.9210000000003,15.09247548583524
797.9475000000003,30.74896860271428
797.9710000000003,30.286658000271608
797.9945000000004,31.93000887393824
798.0230000000004,39.81175820266199
798.0489000000003,22.48329331141903
798.0748000000003,19.882595829959822
798.1007000000003,22.733761063554734
798.1266000000003,15.813671572951918
798.1525000000003,21.287625154643912
798.1784000000002,35.55600295138999
798.2043000000002,43.36449672644108
798.2302000000002,43.43717065702819
798.2561000000002,36.324413664782526
798.2820000000002,30.659361535044116
798.3079000000001,32.140390971939766
798.3338000000001,30.08437142102073
798.3597000000001,29.16069705972448
798.3856000000001,34.07654246809078
798.4115,38.11327179729973
798.4374,41.123277892998246
798.4633,35.66946967548454
798.4892,28.08602660430683
798.5151,28.678463482322634
798.5409999999999,25.129992512325856
798.5668999999999,21.89807361994685
798.5927999999999,24.399111168960175
798.6186999999999,33.40609721725997
798.6445999999999,29.934567731632622
798.6704999999998,25.43072953769151
798.6963999999998,21.032701574294315
798.7222999999998,25.17135012912802
798.7481999999998,27.818425878897997
798.7740999999997,17.31252432270313
798.7999999999997,27.89674804243229
798.8258999999997,27.5016227687048
798.8517999999997,23.97630955379148
798.8776999999997,27.364935531382933
798.9035999999996,30.15911637035514
798.9294999999996,29.56467123173589
798.9553999999996,23.43075300923731
798.9812999999996,19.959098007322243
799.0089999999996,17.7131554936224
799.0389999999995,11.439000970539633
799.0645999999996,19.322456143296332
799.0901999999996,39.21593570546221
799.1157999999997,42.68669650392639
799.1413999999997,41.237408975586696
799.1669999999998,35.691256038428975
799.1925999999999,42.27355528104645
799.2181999999999,43.675704157822786
799.2438,40.835761834868784
799.2694,55.51292987382984
799.2950000000001,59.56343151302802
799.3206000000001,38.836178979648366
799.3462000000002,30.725295956472298
799.3718000000002,33.01571783448909
799.3974000000003,50.47516406510816
799.4230000000003,69.58685231977053
799.4486000000004,69.42309393570933
799.4742000000005,53.573142075250075
799.4998000000005,42.4660488705127
799.5254000000006,31.50650610251817
799.5510000000006,33.10786421227116
799.5766000000007,39.448723155990834
799.6022000000007,21.204386090094232
799.6278000000008,23.887802260459775
799.6534000000008,29.873054965604926
799.6790000000009,21.106492671231152
799.7046000000009,29.616633615799323
799.730200000001,44.17808595119664
799.755800000001,39.1199149179626
799.7814000000011,33.251992253763504
799.8070000000012,19.93241737982711
799.8326000000012,16.56426386538234
799.8582000000013,19.178586395785157
799.8838000000013,19.445145784351645
799.9094000000014,22.25667576937705
799.9350000000014,30.783605822721217
799.9606000000015,30.161246475094323
799.9862000000015,35.21625340705904
800.0118000000016,21.182366528199566
800.0374000000016,17.25190701674972
800.064,14.92355841948487
800.0847,19.680863329259576
800.1663,33.74870293079992
800.1867,29.3813440170385
800.2071,28.137073912978877
800.2275,19.388615373489664
800.2479,19.474254617566356
800.2683,24.348919795785847
800.2887,23.270482941287547
800.3091,34.90534277215394
800.3294999999999,33.86665247891738
800.3498999999999,32.41998111745929
800.3906999999999,28.12322733875989
800.4314999999999,23.867017438038403
800.4722999999999,15.329167339221069
800.4929999999999,22.031772625616885
800.5169999999999,33.26547783150817
800.5400999999999,38.10731662323887
800.5631999999999,33.52441427073113
800.5862999999999,35.27806368419975
800.6093999999999,30.689548497652968
800.6324999999999,41.056563746627624
800.6555999999999,43.681687946228436
800.6786999999999,31.80676036722566
800.7248999999999,28.18825374132405
800.7710999999999,18.55484711446908
800.8172999999999,37.06597182189223
800.9096999999999,20.980469020222753
801.0020999999999,23.682523577835685
801.026,27.505527140995216
801.0522,18.45844376391876
801.0784,27.513110934585512
801.1046,21.042987873620266
801.1308,21.07599968101332
801.157,29.85822384665051
801.1832,35.29185263070328
801.2094000000001,31.47274339973097
801.2356000000001,27.095874828403392
801.2618000000001,18.03693779075723
801.2880000000001,16.656687357323246
801.3142000000001,18.523638897052148
801.3404000000002,38.992234067904825
801.3666000000002,47.41808366415597
801.3928000000002,50.64329900884279
801.4190000000002,43.9245039933453
801.4452000000002,27.54076947591483
801.4714000000002,17.130387674606226
801.4976000000003,16.79313191259068
801.5238000000003,11.283410275203336
801.5500000000003,14.375303803159897
801.5762000000003,23.73695529083891
801.6024000000003,30.40744345304695
801.6286000000003,36.878331266307015
801.6548000000004,21.911300375030276
801.6810000000004,12.391090244891954
801.7072000000004,24.235255140271928
801.7334000000004,20.474012166274314
801.7596000000004,14.583953720929907
801.7858000000004,17.646659202967513
801.8120000000005,24.892496008311667
801.8382000000005,26.813235126109564
801.8644000000005,21.599472626817494
801.8906000000005,23.875311726843396
801.9168000000005,30.184709347180675
801.9418000000005,29.533204121352085
801.9668000000005,25.27327892177404
801.9918000000005,30.706142953531995
802.0148000000005,27.499472851994557
802.0380000000005,26.142419904836775
802.0642000000005,15.97108692501727
802.0904000000005,19.24805050832023
802.1166000000005,17.18264574808558
802.1428000000005,22.84404325727886
802.1690000000006,25.445475646824306
802.1952000000006,32.61687656213933
802.2214000000006,35.84209190682615
802.2476000000006,27.872990618656143
802.2738000000006,20.36051017985147
802.3000000000006,17.979900015435252
802.3262000000007,21.818574159283372
802.3524000000007,23.90163195165678
802.3786000000007,20.839691221913995
802.4048000000007,23.656528841167024
802.4310000000007,31.271995922340764
802.4572000000007,31.930830024328046
802.4834000000008,34.72090131326238
802.5096000000008,35.35462604823641
802.5358000000008,26.744980983796896
802.5620000000008,37.86173898808741
802.5882000000008,26.96924459425281
802.6144000000008,23.430162161900355
802.6406000000009,24.54574457196878
802.6668000000009,17.790623822467342
802.6930000000009,22.10299828359845
802.7192000000009,22.949451615248194
802.7454000000009,21.593800713964246
802.771600000001,14.322089789312018
802.797800000001,36.631380004438114
802.824000000001,26.936551433649264
802.850200000001,16.828374247510297
802.876400000001,12.941648167804328
802.902600000001,20.37096179454734
802.928800000001,36.3763988434736
802.9550000000011,46.4126255845416
802.9830000000011,40.060338106336516
803.0110000000011,32.17924706142869
803.0390000000011,22.387784086801844
803.0652000000011,25.013200172825524
803.0914000000012,23.500497145212776
803.1176000000012,26.154475442241772
803.1438000000012,48.193311294135036
803.1700000000012,41.05571960050569
803.1962000000012,29.665481556056523
803.2224000000012,24.54275912554892
803.2486000000013,34.6987850084414
803.2748000000013,27.206011923170042
803.3010000000013,31.06580322132189
803.3272000000013,29.341257807770308
803.3534000000013,24.461655216922576
803.3796000000013,18.63451847592452
803.4058000000014,15.469866987670992
803.4320000000014,12.601551783854248
803.4582000000014,14.703345504249802
803.4844000000014,18.00545148748598
803.5106000000014,16.21508910076681
803.5368000000014,33.22656997306877
803.5630000000015,16.23971449889074
803.5892000000015,21.70380251326174
803.6154000000015,26.722394688845306
803.6416000000015,28.83410253056348
803.6678000000015,32.61419708569607
803.6940000000016,37.398624111846644
803.7202000000016,32.938420833982285
803.7464000000016,33.837471732761344
803.7726000000016,37.172582145690896
803.7988000000016,29.37419827539063
803.8250000000016,19.749185522952313
803.8512000000017,22.46891683107585
803.8774000000017,27.249314246624326
803.9036000000017,23.689057336561714
803.9298000000017,22.934752609092914
803.9560000000017,19.41101804274138
803.9845000000017,12.174540984178023
804.0130000000017,12.328561656080412
804.0420000000017,16.910060581853845
804.0674000000017,18.35588830883682
804.0928000000017,28.947914184385866
804.1182000000017,30.555756010201478
804.1436000000017,25.779495377167663
804.1690000000017,24.00996142012441
804.1944000000017,26.400957248325756
804.2198000000017,24.0827260988529
804.2452000000017,30.292322115795947
804.2706000000017,42.19623719465075
804.2960000000016,43.16329909300867
804.3214000000016,31.946012128562607
804.3468000000016,22.909218572173266
804.3722000000016,22.48048650936417
804.3976000000016,23.769837980320393
804.4230000000016,23.187527369929487
804.4484000000016,25.791472572073413
804.4738000000016,28.14788907949848
804.4992000000016,32.59870485740505
804.5246000000016,26.422722258423303
804.5500000000015,32.500891099008086
804.5754000000015,21.5400191351787
804.6008000000015,19.167568641024964
804.6262000000015,20.620028900670803
804.6516000000015,32.71602985266462
804.6770000000015,33.82540143242958
804.7024000000015,25.981433459019467
804.7278000000015,20.45788601479617
804.7532000000015,28.61590119011676
804.7786000000015,17.05043845763093
804.8040000000015,16.946700495302085
804.8294000000014,19.503123278948998
804.8548000000014,32.069969656485036
804.8802000000014,33.750833735113126
804.9056000000014,31.74265738924883
804.9310000000014,24.33972064115856
804.9564000000014,34.16044092218562
804.9818000000014,28.975217037289298
805.0063000000014,19.671576729881497
805.0308000000014,18.888229546932767
805.055,27.066348100805126
805.0746999999999,30.38747372756794
805.0933999999999,32.40689853224939
805.1120999999998,32.31382190950315
805.1307999999998,35.927014296551
805.1494999999998,31.410038445030498
805.1681999999997,34.63266730160641
805.1868999999997,29.500946798217072
805.2055999999997,28.887007850765414
805.2242999999996,12.673705814685178
805.2429999999996,19.807172362804813
805.2616999999996,17.383526173183196
805.2803999999995,23.870007549077012
805.2990999999995,26.356271271828337
805.3177999999995,29.10734063616377
805.3364999999994,26.748992805846076
805.3551999999994,30.67974196714572
805.3738999999994,30.239375856457897
805.3925999999993,23.06824906258373
805.4112999999993,29.5727917039721
805.4299999999993,42.80221372448753
805.4486999999992,31.917624586563573
805.4673999999992,26.546703584052658
805.4860999999992,20.732086985274314
805.5047999999991,22.26954828685394
805.5234999999991,21.49620249202417
805.5421999999991,27.064152862049212
805.560899999999,17.83098128797329
805.579599999999,16.697239894468574
805.598299999999,22.5437685887375
805.6169999999989,20.118296928688817
805.6356999999989,18.62547670775551
805.6543999999989,19.743880738317127
805.6730999999988,19.42956024239491
805.6917999999988,21.171207959548894
805.7104999999988,31.89325611616523
805.7291999999987,43.59511859925022
805.7478999999987,37.318836176396864
805.7665999999987,38.907764461509906
805.7852999999986,38.22275029861852
805.8039999999986,33.00809889153546
805.8226999999986,24.534160784704945
805.8413999999985,31.52346851491034
805.8600999999985,22.920625664092714
805.8787999999985,28.549153464174843
805.8974999999984,29.920255261502888
805.9161999999984,34.30967087728736
805.9348999999984,31.70166970081849
805.9535999999983,34.22217725635686
805.9722999999983,25.415604760150696
805.9909999999983,25.862638913536642
806.0096999999982,17.357056997378713
806.0283999999982,21.17449721270131
806.048,25.63267814929071
806.0743243243244,31.81741826712828
806.1006486486488,30.456139233216547
806.1269729729731,32.050394026101436
806.1532972972975,31.944209109974643
806.1796216216219,26.97489670098684
806.2059459459463,22.32297995700144
806.2322702702706,16.365420181247156
806.258594594595,31.16047556589992
806.2849189189194,35.699252893490666
806.3112432432438,28.486148245304456
806.3375675675682,26.746299701441586
806.3638918918925,29.295574804257647
806.3902162162169,36.254131863936145
806.4165405405413,44.330367267588436
806.4428648648657,36.47165317786963
806.46918918919,31.942341697865682
806.4955135135144,21.87756997225369
806.5218378378388,22.65872777548847
806.5481621621632,22.59027746266689
806.5744864864876,28.045503381110606
806.6008108108119,30.99968494396626
806.6271351351363,36.09359881608648
806.6534594594607,35.01120812161996
806.6797837837851,19.395457311839234
806.7061081081094,20.070945347115206
806.7324324324338,14.189691893744335
806.7587567567582,16.507858649696196
806.7850810810826,32.95467224148566
806.811405405407,43.28287786150319
806.8377297297313,41.9769128621293
806.8640540540557,34.26971672732035
806.8903783783801,21.16183598635355
806.9167027027045,24.330383580613752
806.9430270270288,26.370112751767397
806.9693513513532,46.46662232671907
806.9956756756776,44.52399858523141
807.022000000002,39.41765676355845
807.049500000002,23.06311908736007
807.077000000002,20.975416743062425
807.1040000000021,26.780425662584307
807.1310000000021,20.86790375098865
807.1580000000022,40.088522061281864
807.1850000000022,31.554632907764432
807.2120000000023,21.87221374582785
807.2390000000023,26.11088309326955
807.2660000000024,26.30080110752602
807.2930000000024,31.21696456227918
807.3200000000024,28.839034120781577
807.3470000000025,31.779854098509194
807.3740000000025,31.504946955669798
807.4010000000026,30.105045255403443
807.4280000000026,38.46871021488903
807.4550000000027,30.460299812880084
807.4820000000027,34.64719116813896
807.5090000000027,25.03988932061913
807.5360000000028,31.12426103587103
807.5630000000028,23.18568803995064
807.5900000000029,12.256347609196974
807.6170000000029,16.037971573620784
807.644000000003,27.446062303307368
807.671000000003,42.96278901370377
807.698000000003,45.77880572492
807.7250000000031,32.92178110539998
807.7520000000031,20.78513741499943
807.7790000000032,17.69865914613122
807.8060000000032,31.521814028880872
807.8330000000033,19.86346300364394
807.8600000000033,26.858002909766256
807.8870000000034,24.425352544711796
807.9140000000034,29.452851757908594
807.9410000000034,15.589686608472212
807.9680000000035,17.555289023837094
807.9950000000035,17.87720169240813
808.0220000000036,27.429195230096294
808.0490000000036,24.504850068063213
808.0720000000036,38.49883309926455
808.0988571428608,36.160520666937146
808.1257142857179,22.558795152272403
808.152571428575,23.003942057288686
808.1794285714321,37.343634713064276
808.2331428571464,31.12092684698047
808.2600000000035,38.36474640486179
808.2868571428606,39.070875310880425
808.3137142857178,43.538492295473986
808.3405714285749,42.68127886933601
808.367428571432,46.443224581680234
808.3942857142891,39.773931533019514
808.4211428571463,22.763422823398994
808.4480000000034,27.948544181990748
808.4748571428605,43.27391460057005
808.5017142857176,43.14453499636573
808.5285714285748,37.347557288229645
808.5554285714319,29.75495542189453
808.582285714289,29.54679743311911
808.6091428571461,23.01956698169739
808.6360000000033,22.07514163438278
808.6628571428604,21.932817532132752
808.6897142857175,19.101372025266087
808.7165714285746,17.912504868896423
808.7434285714318,33.20512178484492
808.7702857142889,31.541361528454946
808.797142857146,27.061388432090478
808.8240000000031,24.24347580954433
808.8508571428603,17.38727205425392
808.8777142857174,17.197811673766743
808.9045714285745,15.650486523535383
808.9314285714316,22.51512381543133
808.9582857142888,32.985130694320645
808.9851428571459,39.34800524631353
809.012000000003,40.51366383295478
809.0435000000031,20.772912055734036
809.0750000000031,19.471269453324695
809.1013714285746,22.57291251749497
809.127742857146,33.25472266349679
809.1541142857175,30.66053926898648
809.1804857142889,33.208914243446095
809.2068571428604,24.28903861455813
809.2332285714318,26.615317847542446
809.2596000000033,25.13273959696726
809.2859714285747,19.68059891380226
809.3123428571462,24.119384752867642
809.3387142857176,27.851832289867172
809.3650857142891,26.882471051362693
809.3914571428605,25.92931798334063
809.417828571432,26.325886231784974
809.4442000000034,33.093579655804795
809.4705714285749,31.17926330423268
809.4969428571463,43.445093570894635
809.5233142857178,32.24261941557342
809.5496857142892,39.25356055644715
809.5760571428607,29.850193324674375
809.6024285714321,32.78431024065379
809.6288000000036,35.232745260439955
809.655171428575,32.557082954855865
809.6815428571465,38.78690292213288
809.707914285718,34.58210298821716
809.7342857142894,34.3213955047046
809.7606571428609,23.26041429710828
809.7870285714323,17.066702879516033
809.8134000000038,14.007801824764645
809.8397714285752,22.18654477788705
809.8661428571467,25.04268725208618
809.8925142857181,29.272644269144493
809.9188857142896,21.348914036932726
809.945257142861,26.92245954919383
809.9716285714325,24.244356631066058
809.9980000000039,19.85375724478624
810.0280000000039,25.525302737647607
810.0580000000039,31.132140708196925
810.0920000000038,45.52976424348921
810.118515151519,45.91371165805131
810.1450303030341,36.74069599427663
810.1715454545492,41.8841195509863
810.1980606060644,33.16588959976042
810.2245757575795,23.380541800994937
810.2510909090946,29.070834458512564
810.2776060606097,30.672023159708047
810.3041212121249,54.55841567938855
810.33063636364,46.419242420558085
810.3571515151551,54.3175526679866
810.3836666666703,33.15053170317793
810.4101818181854,48.31818234174648
810.4366969697005,47.60551194908346
810.4632121212156,42.93747928283742
810.4897272727308,36.483579208991536
810.5162424242459,29.867205387550122
810.542757575761,21.092791131326653
810.5692727272761,36.648548614781724
810.5957878787913,26.857185639854766
810.6223030303064,30.218005341988363
810.6488181818215,43.290454939291514
810.6753333333367,58.18959835260963
810.7018484848518,64.03270208112298
810.7283636363669,33.83331818874087
810.754878787882,22.08759888245706
810.7813939393972,15.7772951416574
810.8079090909123,25.795699021062077
810.8344242424274,49.45818620681712
810.8609393939425,61.15271252449265
810.8874545454577,48.765225114768285
810.9139696969728,51.87385535677034
810.9404848484879,43.25001247829098
810.967000000003,39.035229734935506
810.993000000003,22.902271304922078
811.019000000003,40.09466863418386
811.0450000000029,43.64253471844496
811.0710000000029,44.31930602784643
811.0970000000028,33.14394060589462
811.1240588235322,34.09478637805766
811.1511176470616,36.276695543778324
811.178176470591,19.568135948100547
811.2052352941204,22.87513902095969
811.2322941176498,13.436687711251068
811.2593529411791,21.91047114187241
811.2864117647085,30.122082479583597
811.3134705882379,41.78237348612734
811.3405294117673,47.17939431015528
811.3675882352967,41.71671847823722
811.3946470588261,35.03904105293739
811.4217058823555,27.810783035155506
811.4487647058849,26.169151872959482
811.4758235294142,19.912088840312432
811.5028823529436,22.146790775535383
811.529941176473,34.74660110551259
811.5570000000024,42.075197380966706
811.5795000000024,41.50023612765996
811.6020000000025,34.99834262699381
811.6320000000024,40.04737911095697
