Depth(m),SO4(ng/g)
583.0908000000023,9.646365846130138
583.1145000000023,16.4308011884889
583.1382000000023,15.366459000020575
583.1619000000022,31.669003277023904
583.1856000000022,33.01930230753693
583.2093000000021,22.479596353526265
583.2330000000021,18.55346558911929
583.2567000000021,12.090516246653742
583.280400000002,20.46295360753839
583.304100000002,17.330094980746363
583.327800000002,17.068440218377283
583.3515000000019,32.10675713098864
583.3752000000019,42.64884330508399
583.3989000000018,49.966324219077734
583.4226000000018,46.94163950042799
583.4463000000018,39.38486568817502
583.4700000000017,36.17467736786699
583.4937000000017,33.52452921894754
583.5174000000017,30.16496749091186
583.5411000000016,23.340141235114924
583.5648000000016,21.171566113287255
583.5885000000015,34.6915223246704
583.6122000000015,38.15118705397026
583.6359000000015,57.49215360472629
583.6596000000014,87.77756189866268
583.6833000000014,136.26444745970622
583.7070000000014,141.38227059257002
583.7307000000013,130.88768115942028
583.7544000000013,128.97123478906158
583.7781000000012,209.18200255172152
583.8018000000012,229.5673414118215
583.8255000000012,309.15518554417054
583.8729000000011,344.42787336286233
583.8966000000011,369.96333570862583
583.920300000001,321.0870430628634
583.967700000001,361.8657076976933
583.992000000001,310.3291556863941
584.017500000001,162.68577494692144
584.067900000001,96.7378467751968
584.0931000000011,84.86153167087798
584.1183000000011,76.5074021508354
584.1687000000012,48.832862238860805
584.1939000000012,47.99774066669036
584.2191000000013,31.442554001661588
584.2695000000014,31.569279818544246
584.2947000000014,27.6244643902512
584.3199000000014,33.77483730268624
584.3703000000015,43.23536304169837
584.3955000000016,38.696693854725616
584.4207000000016,34.483753346256805
584.4711000000017,34.3589595225214
584.4963000000017,32.18677155359713
584.5215000000018,41.74311132650235
584.5719000000018,43.65312788406736
584.5971000000019,49.07316835960806
584.6223000000019,38.804318979045505
584.672700000002,46.704460305107204
584.697900000002,37.74096593980224
584.7231000000021,28.5715522016062
584.7735000000022,24.462330283032788
584.7987000000022,34.118177346442955
584.8239000000023,41.58589495061386
584.8743000000023,37.71482052602495
584.8995000000024,25.711138251373274
584.9250000000023,18.88687921166805
584.9761000000024,20.162650550124546
585.0008000000024,19.044109991627252
585.0255000000025,29.626632742545922
585.0749000000026,32.5708160590657
585.0996000000026,29.494149985068702
585.1243000000027,15.192294378288562
585.1737000000028,25.469363429374884
585.2231000000029,35.37007869472907
585.2478000000029,33.08749664062365
585.272500000003,27.064015807943896
585.297200000003,19.470310624942304
585.3219000000031,17.3145590694928
585.3466000000031,18.810411718245966
585.3713000000032,18.500473499903055
585.3960000000033,17.825308086402657
585.4207000000033,32.355973702761666
585.4454000000034,32.77145312151923
585.4701000000034,32.232282406688725
585.4948000000035,22.78195098310717
585.5195000000035,30.35256380711958
585.5442000000036,26.966720574918487
585.5689000000036,22.938093394504907
585.5936000000037,24.497628773193018
585.6183000000037,35.13261068222166
585.6430000000038,42.89125673732601
585.6677000000038,46.72343678012585
585.6924000000039,55.699309978768575
585.7171000000039,32.510619119525245
585.741800000004,27.491125390207984
585.766500000004,35.722902495179284
585.7912000000041,34.90203544724453
585.8159000000041,44.13587353942639
585.8406000000042,48.29251639669144
585.8653000000043,49.16419006579124
585.8900000000043,33.87219606757131
585.9147000000044,24.0104908300548
585.9410000000044,27.092599718211247
585.9653000000044,18.742366801266574
585.9887000000044,33.16977060832641
586.0121000000045,43.41580581762097
586.0355000000045,45.775483221418256
586.0589000000045,34.86380721353256
586.0823000000046,18.964045047539923
586.1057000000046,16.509830141519352
586.1291000000047,21.315901391295792
586.1525000000047,17.41320051645467
586.1759000000047,19.266217806701743
586.1993000000048,18.142377417330255
586.2227000000048,17.226753151318245
586.2461000000048,14.050384878426797
586.2695000000049,24.463012323456105
586.2929000000049,41.20602304520989
586.316300000005,45.82495537380406
586.339700000005,34.254086469374
586.363100000005,28.319140588941195
586.3865000000051,26.02392403974638
586.4099000000051,14.776782227056927
586.4333000000051,13.967467844711983
586.4567000000052,18.868849810763408
586.4801000000052,19.274295953919246
586.5035000000053,33.07103448874436
586.5269000000053,29.16622246827177
586.5503000000053,27.0707848703037
586.5737000000054,23.119310818404486
586.5971000000054,18.344274104655298
586.6205000000054,16.18877153738779
586.6439000000055,18.69937344225976
586.6673000000055,17.46293991497545
586.6907000000056,12.431252513387859
586.7141000000056,11.238063531904043
586.7375000000056,11.700360011077263
586.7609000000057,14.034250559045867
586.7843000000057,13.318453112839903
586.8077000000058,16.97180758510062
586.8311000000058,25.608961044955226
586.8545000000058,33.10109970969082
586.8779000000059,37.90006625218068
586.9013000000059,34.77527925272426
586.9247000000059,25.233949506138647
586.949000000006,12.676986444094206
586.973800000006,14.342526667226
586.998100000006,12.892040151794282
587.0224000000061,14.132886781131726
587.0467000000061,20.0546825477725
587.0710000000062,31.116334778923125
587.0953000000062,38.080115310786134
587.1196000000062,33.13082710237238
587.1439000000063,15.039445768009143
587.1682000000063,14.282060703198908
587.1925000000064,16.608344196711624
587.2168000000064,15.596152958552569
